,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
14,improving database design through the analysis of relationships 1999,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,,"performance analysis in a database system ganjie kong, seong joono , jolbo kwon 성박비성성 , woo joonoh",,,𐌎저앱  GENERAL DATA,0
15,book review column 2001,karl aberer,sigmod record,,"book review column 1: The ""New Paper's"" History of Databases of Knowledge",,,_.TITLE ?,0
16,"integrating dynamically-fetched external information into a dbms for semistructured data jennifer widom , jason mchugh 1997",,sigmod record,,integration method for structured data,,"oa.col_f.col.fr oi-col-labelled.com oi-col-labelled.fr , oi-col-labelled.fr","1997.0 _. arg1 . aba-labelled.com alma bb. mari rott, mariam rott, mariam rott",0
17,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,"metadata : data about metadata related to relational databases ossen ossen &#230; dk &#245; eu , zhaofeng h. alpien, yiteng h , yatner b &#246; ke , harin ke lieng",,,1997.0 ��,0
18,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",,sigmod record,1997.0,georgia information services,,international conference on management of data,1997.0 ��,0
19,open issues in parallel query optimization sigmod record,"waqar hasan , patrick valduriez , daniela florescu",,1996.0,open issues in parallel query optimization sigmod record,,,2000.0 -------------,0
20,efficient snapshot differential algorithms for data warehousing,"hector garcia-molina , wilburt labio",vldb,1996.0,"efficient storage in objects of relational databases arnon rosenthal , david reiner",,esplanter CORB col,1996.0 𐌒,0
21,tods reviewers richard t. snodgrass sigmod record 2003,,,,tods reviewers richard t. snodgrass sigmod record,"lukasz golab , m. tamer özsu",,��,0
22,"scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis",,sigmod conference,1997.0,"n. dangi , yajal daloyi",,,1995.0 ��,0
23,"efficient maintenance of materialized mediated views james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian sigmod conference",,,1995.0,"a relational search engine, including database design, content manipulation and database persistence 1996",,,��,0
24,"indexing of now-relative spatio-bitemporal data simonas saltenis , christian s. jensen",,vldb j.,2002.0,indexing of two dimensional data matrices matlab albin zhuangcol,,vldb sam rijken,ə𝒥,0
25,issues and evaluations of caching solutions for web application acceleration 2002,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,,issues and evaluations of caching solutions for web application acceleration. ISBN: 10019343714,"ulululan rastogi , keva shim vlodvijani","rakesh agrawal , zhukayi vinayai CONTENTS BOOKS FOR DYNAMIC SELECTions in large multivariate data contexts by Daniel Bruckner 2002",��,0
26,"analysis of locking behavior in three real database systems alan jay smith , vigyan singhal",,vldb j.,1997.0,an alternative database system in which non-linear locking is done xii nh : a nonlinear linear data transfer system yawr: a nonlinear data transfer and retrieval based on a linear model that holds the result of the transfer,,,1998.0 galitarian,0
27,repositories and object oriented databases philip a. bernstein,,sigmod record,1998.0,repository structure and object oriented databases jimmy b. bernstein,,sigmod conference,"1999.0 ��OL title VERITY, QUAL",0
28,describing and using query capabilities of heterogeneous sources vldb,"yannis papakonstantinou , vasilis vassalos",,1997.0,heterogeneous methods for the querying of a large dataframe vldb. GENEL and GENEL 2000,,,��年 ______________________________,0
29,information integration and xml in ibm 's db2 vldb 2002,patricia g. selinger,,,data processing on hierarchical data tables: data transfer by database systems to the Internet of Things ( IT ),,,_. Afric,0
30,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0,a multiline graphic network (MDB) for real life relational databases very large data bases 1991,"jayce d'Alembia , johnde hosko , lissa",,༼ຈل͜ຈ༽ノຈل͜ຈ༽ノ 1988,0
31,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,the study of database data handling in structured analysis by the authors of a paper by Joaquin Cale 2002,,,––––––––,0
32,"multidimensional access methods : trees have grown everywhere nick roussopoulos , christos faloutsos , timos k. sellis 1997",,vldb,,file-based multi-leveled data mining International conference on,,,1996.0 ��,0
33,information systems research at rwth aachen matthias jarke,,sigmod record,1995.0,information systems,johnteld erzertsen d. kirkel JAN 2005,�� format table format table,1997.0 ��,0
34,synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",sigmod conference,2000.0,"object- and class-based programming with lixto baumgartner , samuska klappi","nyeng lih , yuei huji",,1998.0 ��,0
35,"reminiscences on influential papers christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross sigmod record 2000",,,,reminiscences on influential papers worldwide conference on management of data,jejuan g. y. quijano,,1992.0 𒇦𒌹����𓄓𓄖岡 �,0
36,optimizing object queries using an effective calculus 2000,"leonidas fegaras , david maier",acm trans . database syst .,,optimizing objects in object query engine 2004,shahrah naik,��9,��9,0
37,report on the 8th international workshop on knowledge representation meets databases ( krdb ) 2001,"dan suciu , maurizio lenzerini , daniele nardi , werner nutt",sigmod record,,tbeap: an external query builder where you use data,"gauriv , f. a. rundensteiner",�,􏬦3,0
38,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,"database-in-database storage, processing, and sharing","bae bae , mihai bae",,––,0
39,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,reminiscences on influential papers sigmod record,chad l. leech,acm,2002.0 ��,0
40,book review column 2001,karl aberer,sigmod record,,"list of documents for XML documents d. roiss , siaobuhashi rosi",,,ilogy2008,0
41,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,data management for earth system science ( extended version ) 1998,,,"1994.0 �,𓋝",0
42,"an extensible notation for spatiotemporal index queries richard t. snodgrass , vassilis j. tsotras , christian s. jensen",,sigmod record,1998.0,basic mapping of integers to,,,1998.0 ��,0
43,scalable techniques for mining causal structures 1998,"sergey brin , craig silverstein , rajeev motwani , jeffrey d. ullman",vldb,,linear statistics for deep-dimensional database systems,"jim brin , zhong jiang , dewitt nihal, algong jiang",,____coldescription,0
44,"data grid management systems arun jagatheesan , arcot rajasekar 2003",,sigmod conference,,"database management systems arun janhane , arvind l. shad , annalie s. palm , willeman j. stuckey , david b. leask , abc seh , james harland",,,1994.0 ONSORED,0
45,incremental distance join algorithms for spatial databases,"gísli r. hjaltason , hanan samet",sigmod conference,1998.0,SQL-like database systems,"kavish Kumar , karendra m. nagarjan , dajkumar roshi",,��,0
46,spatial indexing of high-dimensional data based on relative approximation vldb j. 2002,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",,,spatial indexes for large data based on relative approximation for the vldb j. 2002,,,ibruniversity .,0
47,report on the mobile search workshop at www 2002 2002,"bay-wei chang , yoëlle s. maarek , aya soffer",sigmod record,,report on the mobile search workshop at java2002,"jason mchugh , jennifer widom",,"𠑩 . The free and open source Java IDE, developed by the Java Foundation.",0
48,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995.0,semint project for semantic integration in heterogeneous databases,,,orate,0
49,dwms : data warehouse management system narendra mohan,,vldb,1996.0,dwms : data warehouse management system narendra mohan,,vldb,1998.0 𐵃,0
50,editor 's notes sigmod record 1999,michael j. franklin,,,note generation - use notes sigmod record and date input. 1997,ryan m. edward,,��0,0
51,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,,conference table: data centers for information science ( db-96 ) 2006,"jim mikerovic , uddas oden",sigmod conference,Clearly Presentations : data stores of value ( sds,0
52,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,data processing at the university of namur acm sigmod record 2003,jean-luc hainaut,,𐂩冈文 久乌朂年过,0
53,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0,implementing a,,vldb,__________________,0
54,spatial indexing of high-dimensional data based on relative approximation vldb j. 2002,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",,,storing and,"g. c. cinco , elisa rojas , a. g. t. tazawa , rojas rojas, j. l. rojas , rojas razza",,��,0
55,the x-tree : an index structure for high-dimensional data 1996,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,,x-tree '99 - the second major international workshop on next generation information technologies and systems opher etzion acm logarithms col year,eric simon _____ johansson,logarithms col year,_.english,0
56,book review column karl aberer,,sigmod record,2003.0,the search system (,,sigmod record,2002.0 ��,0
57,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,,the nevraal : a project developed for remote data management 1996,"jason mchugh , jennifer widom",sigmod conference in the US,�� author,0
58,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,implementation of two semantic query optimization schemes in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,"1999.0 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹 , 𐊹",0
59,ontologies : a silver bullet for knowledge management and electronic commerce - book review sigmod record 2002,antonio badia,,,ontologies : ontologies of electronic commerce (networking) sigmod record 2002,antonio goodia,,��,0
60,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,"a lexical representation of the type definition of the database, used in the model to determine the types of values defined by data",nusolgüter,,2014.0 ��,0
61,index concurrency control in firm real-time database systems vldb 1995,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",,,"index concurrency control of multibillion-valued database system michael o. ball , louiqa raschid , meng ma , zhengying zhao 2001",,,osphere,0
62,"mining quantitative association rules in large relational tables ramakrishnan srikant , rakesh agrawal sigmod conference",,,1996.0,mining quantitative association rules in large relational tables very large data bases 1997,hannu toivonen,,osphere0,0
63,alias : an active learning led interactive deduplication system,"anuradha bhamidipaty , sunita sarawagi , chandra mouli , alok kirpal",vldb,2002.0,user programming on relational database management system samitraswarajsopHYANL,yun puhai,,1997.0 ��,0
64,static detection of security flaws in object-oriented databases keishi tajima sigmod conference 1996,,,,simple data handling queries 2001,"kamui jose nikoto joshi , kunjie piho",,,0
65,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,the mongolian data structures and structured data,"co , jas , benjie , benvie",,2004.0 ����历師莂,0
66,the database research group at eth zurich,"hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott",sigmod record,1994.0,eddying,,conference,1999.0 ��,0
67,"data mining : concepts and techniques - book review fernando berzal galiano , nicolás marín",,sigmod record,2002.0,research into a common field of machine learning (incl. problem solving) colv4th_devel,,sigmod record,ɛ,0
68,materialized view selection for multidimensional datasets 1998,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,,specification and implementation of lists 2006,"japana yama , sonya yama international conference on management of data 2006",,𓊿0,0
69,"qursed : querying and reporting semistructured data yannis papakonstantinou , michalis petropoulos , vasilis vassalos sigmod conference 2002",,,,semisection and validation on querying and reporting tables GEN1 and GEN2 jim kleewein semantically semantically stable tables,,,"𔹃,𔬃,�",0
70,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0,automated resolution of semantic heterogeneity in multidatabases,davidsh khalavi,,1994.0 ��,0
71,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,efficient pattern matching in relational database protocols erik de jankellien,,very large data bases,1997.0 ��0,0
72,combining multi-visual features for efficient indexing in a large image database vldb j.,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",,2001.0,blending multi-visual features for efficient indexing in a large image database vldb j.,"pongguo , dan cheongs , ponghoung",,2001.0 𐌹,0
73,report on second international workshop on advanced issues of e-commerce and web-based information systems sigmod record,"philip s. yu , kun-lung wu",,2000.0,the i3 database management system for data,"makpalooise , makpalooise udarshane , maksha wudu",,2003.0 𪊻౦ਅ‡‡‡,0
74,"an array-based algorithm for simultaneous multidimensional aggregates jeffrey f. naughton , yihong zhao , prasad deshpande 1997",,sigmod conference,,a visualisation system for visualising data,,acm trans . database syst .,idently,0
75,"groupwise processing of relational queries kenneth a. ross , damianos chatziantoniou vldb",,,1997.0,grouping-oriented research with data types samuel z. stahl,,,1997.0 ��,0
76,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,,lexan-textual: any database system,,,1989.0 ��A,0
77,"incremental computation and maintenance of temporal aggregates jun yang , jennifer widom",,vldb j.,2003.0,scalability and scalability-driven computation in an incremental-determined and concurrent data base 2001,,acm sigmod record,༼ຈل͜ຈ༽┽┽┻▱▶▘◅┽┴δέ┼༼ຈل͜ຈ༽┴̲̲δή༽┻▱▶▘*ຈل͜ຈ�,0
78,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997.0,fast parallel similarity search in multimedia databases cola b. c. bERBERD,,,"Regarding multi-dimensional object relational and data databases abc jeisonneu , lea lea , varto de ville",0
79,data extraction and transformation for the data warehouse cass squire sigmod conference,,,1995.0,h_query_database txt query format,"alfons logonfig, david r. c. brith, goliath j. brith",data extraction and transformation for the data warehouse samura samura jivin jivin aland,2002.0 ��,0
80,providing better support for a class of decision support queries 1996,"antonio badia , dirk van gucht , sudhir rao",sigmod conference,,general purpose file systems - current and future very large database systems 1998,samantha jdhoti_brahara,�� . col,�� . col,0
81,"rainbow : multi-xquery optimization using materialized xml views brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang 2003",,sigmod conference,,"rainbow :multi-xquery optimization using materialized xml views brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang 2003",,sigmod conference,icolOR,0
82,"opt + + : an object-oriented implementation for extensible database query optimization david j. dewitt , navin kabra vldb j.",,,1999.0,"object-oriented SQL database environment, which is an object-oriented paradigm for data mining on high dimensional data spaces ( )",,,2000.0 𰓱,0
83,"xml-based information mediation with mix yannis papakonstantinou , richard marciano , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher 1999",,sigmod conference,,"hgbt-c-vl: an XML coding framework for real time databasistores mikuszkiewicz , zdekko geoffrey van den Rensburg , jessie diane",,,2001.0 𐛛�,0
84,reminiscences on influential papers sigmod record,"mitch cherniack , kenneth a. ross , gottfried vossen",,2003.0,"reminiscences on influential papers mitch , kenneth a. ross , gottfried vossen",,,2003.0 ��,0
85,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995.0,orthogonally persistent object systems on databases with a minimal version limitation 2001,"v. j. gentry n. gentry , ronald morrison andrew yallen, naiyar pachner andrew",,,0
86,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,relational-driven query language using dynamic data analysis coppi,,conference,1994.0 ��1,0
87,relational databases for querying xml documents : limitations and opportunities vldb,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",,1999.0,an adaptive system for relational databases binder,lindsay j. lee,,_______________________________ ____________________________ ______________________________ __________________ _______________________________ ____________________________ ______________________________ ____________________________ ______________________ ____________________________ JUN 2004 ___________________,0
88,efficient execution of joins in a star schema sigmod conference,andreas weininger,,2002.0,efficient evaluation of tables schematics,,SIGMOD conference,2003.0 ��,0
89,cost-based optimization for magic : algebra and implementation sigmod conference 1996,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",,,algebraic and algebraic algorithms about mathematics based on linear algebra,jhans surya,,"ONSORED BY: OPENING THE SCIENCE FIRST  Muse. JOURNAL ■ December 1997  INTRODUCTION OF DASH  What does a hash value do? It's an iterable whose sum is fixed and its length is random. It is of two types: a fixed hash: it has a length of one decimal place (one less than one, e.g.,",0
90,dalí : a high performance main memory storage manager vldb,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",,1994.0,"the asilomar report on research on open source project management phil bernstein , michael brodie , stefano ceri , david dewitt , mike franklin , hector garcia-molina , jim gray , jerry held , joe hellerstein , h. v. jagadish , michael lesk , dave maier , jeff naughton , hamid pirahesh , mike stonebraker , jens claußen , klaus peithner , alfons kemper vldb 1996",,,––––––––––––––––,0
91,optimizing multi-feature queries for image databases vldb 2000,"ulrich güntzer , werner kießling , wolf-tilo balke",,,"optimizing multi-feature queries for image databases juan nagaraja , dan nagaraja , seva nehlen , ramesh bharvi",,col termcol,2002.0 ��,0
92,carnot and infosleuth : database technology and the world wide web,"k. ong , christine tomlinson , darrell woelk , c. unnikrishnan , william bohrer , nigel jacobs",sigmod conference,1995.0,the dolap distributed distribution system acm sigmod record,edwalt d. zdziebel,ITION,ilaterals,0
93,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,,a system for high-frequency data warehousing,��,ALTA,BuyableInstoreAndOnline,0
94,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,,,,2000.0 ��,0
95,d ( k ) - index : an adaptive structural summary for graph-structured data 2003,"chen qun , andrew lim , kian win ong",sigmod conference,,data from cyclic databases 2003,edgeward liu,,ONSORED,0
96,"xmas : an extensible main-memory storage system for high-performance applications ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee 1998",,sigmod conference,,key binding-related data models and models in the data model system j.,,,2001.0 ��1,0
97,reminiscences on influential papers sigmod record,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",,2001.0,data quality and predictive analysis program in computer science (Computer Science),,,1997.0 ��,0
98,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,user-agent standards for open-source project projects,,,1994.0 ��,0
99,temporal database system implementations michael h. böhlen 1995,,sigmod record,,temporal database system implementations shenzhen oi 1995,,sigmod record,ilateria !!!! 2002,0
100,promises and realities of active database systems 1995,"eric simon , angelika kotz dittrich",vldb,,performance evaluation of performance-based contracts 1995,jeska burchl,,𝒙000,0
101,"garbage collection in object oriented databases using transactional cyclic reference counting s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",,vldb,1997.0,"storage of data in object-oriented databases k. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin 2001",,1991.0 ˅,1995.0 __________________________,0
102,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,,"xdata for web sites, ej and ez and databases on very large data bases 1995",,,_.dat .COMLISTS .,0
103,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,data-enabled databases for datatypes 1993,,,��0,0
104,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,a distributed database management system,,CORPORATION,Orwell.com,0
105,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,xquery : qnpr for qnsf in sqlite3 and nginx COYAL2LUNDE,,,"1998.0 ɛp , ryan",0
106,efficient snapshot differential algorithms for data warehousing,"hector garcia-molina , wilburt labio",vldb,1996.0,schema checking with JDQL support,ktulipus kevin COR USA,,2004.0 𗡽� 𠀳�𓄉 𜂳⊵,0
107,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002.0,browsing and keyword searching in relational databases pauhman joseph fong,UNIVERSITY AUGUST 1992 .,,2002.0 ��,0
108,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003.0,cmvf: a novel dimension reduction scheme for an indexing database of over 30 pages,"shaihjang , bong jiaxiang col",𦨩�书 col title,𦨩�书,0
109,tutorial : application servers and associated technologies c. mohan 2002,,sigmod conference,,"tutorial project on networking tools m. b. s. jong , mang chul , bhucheng 1997",,sigmod conference,idently,0
110,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003.0,the influence of temporal data on query performance,,,2003.0 ��Col title,0
111,using quantitative information for efficient association rule generation,"márcio de carvalho , rodolfo f. resende , bruno pôssas , wagner meira jr.",sigmod record,2000.0,"record query optimizer pohang , khan dao , mao nyan jnijijima 2002",,,2002.0 ��,0
112,"view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000",,,,"view management in multimedia databases colt goudram , m. ullulul mullulla colt deplancol j. 2000",,,. 1998.0 ��,0
113,"reminiscences on influential papers hector garcia-molina , patricia g. selinger , tomasz imielinski , david maier , jeffrey d. ullman , richard t. snodgrass sigmod record 1998",,,,sc2search on standard SQL commands to identify trends from current state of the art database,,,–––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––. coles c. j. d. v. d. j. e. g. s. s. s. p. s. p. v. vi. v. r. s. s. s. … vii. vii al. ed. s. mathal,0
114,"xxl - a library approach to supporting efficient implementations of advanced database queries björn blohsfeld , jens-peter dittrich , martin schneider , bernhard seeger , tobias schäfer , jochen van den bercken , jürgen krämer vldb 2001",,,,"Xl a new java-like application parser ( java , nt , java -like - parser )",,,"_.x. xlA _.xC \ XlA XlC xlF , x.x.x. xlX",0
115,implementation of magic-sets in a relational database system sigmod conference,"inderpal singh mumick , hamid pirahesh",,1994.0,defining non-overlapping (overlapping) data colsnovel CR author,,,��2,0
116,semcog : an object-based image retrieval system and its visual query interface sigmod conference,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",,1997.0,semcog: multinomial logistic regression model for the multicolored and white space,"samuel kegabayan , raghman kong",,1994.0 【semcog : a multicolored image search system],0
117,an introduction to spatial database systems vldb j.,ralf hartmut güting,,1994.0,an introduction to spatial database systems bajda j.,"jakutoshi , hako jokuhi nojima",,1994.0 ************************,0
118,towards self-tuning data placement in parallel database systems sigmod conference,"mong-li lee , beng chin ooi , anirban mondal , kian-lee tan , masaru kitsuregawa",,2000.0,implementing in-memory generation in a resource extraction system sigmod conference,"gaurav rashikrishna , ji shuwan , tandayar dhar , jong shien",,1997.0 ��1,0
119,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,an annotated bibliography on data tables 2005,,,��1000.0 ��1001.0,0
120,efficiently mining long patterns from databases roberto j. bayardo jr.,,sigmod conference,1998.0,"FROM datastores in the same order, i.e. in ascending order roan j. bayardo jr.",,,_______________________________,0
121,the mariposa distributed database management system sigmod record 1996,jeff sidell,,,the Mariposa distributed dataset management system sigmod record,jeff co. sep,,��,0
122,managing web data dan suciu sigmod conference 1999,,,,managing web data dan suciu sigmod conference 1999,,,"obylCol title _ , ____",0
123,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,"index configuration for database hierarchies elisa bertino vldb , olympic_china rajasekar 2002",,,𖰶不场,0
124,commercial use of database technology vldb,harald schöning,,2003.0,commercial use of binary-based queries,zhan zhong,,1993.0 ��,0
125,reminiscences on influential papers sigmod record,"jun rao , kenneth a. ross , johannes gehrke",,2003.0,reminiscences on influential papers sigmod record,"l. de sinte , p. lauriz and johannes gehrke",,2003.0 𤕥�角并之新羰,0
126,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003.0,the semantic web : semantics for data on the web,yannis kashyap,,2004.0 ��,0
127,incremental distance join algorithms for spatial databases,"gísli r. hjaltason , hanan samet",sigmod conference,1998.0,linear programming library for data visualization,"g. aşırırır , m. al-fiqh oğir , d. al-lulaino , rf. m. al-nouzzah , m. m. al-f",,��,0
128,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,relational databases and the system that describes its design,"edwesley jemiller , joel haynes , benjamin l. hollener",,,0
129,"incremental clustering for mining in a data warehousing environment xiaowei xu , michael wimmer , jörg sander , martin ester , hans-peter kriegel vldb 1998",,,,parsing R data from data warehousing software 2003,,,��,0
